report_num,date,crime,location,address,city,state,lat,long,status
132874,10/20/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132865,10/19/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,Closed By Arrest
132864,10/19/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132863,10/19/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132862,10/19/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed By Arrest
132852,10/18/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132850,10/18/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALPHA XI DELTA, ,Bloomington,Indiana,,,Closed By Arrest
132833,10/17/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132831,10/17/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,PSYCHOLOGY BUILDING, ,Bloomington,Indiana,,,Closed By Arrest
132803,10/14/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed No Arrest
132800,10/13/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,READ CENTER COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132798,10/13/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,EIGENMANN HALL COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132797,10/13/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
132796,10/13/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132794,10/13/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,COLLINS SMITH, ,Bloomington,Indiana,,,Closed By Arrest
132793,10/13/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132790,10/12/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER SHEA HALL, ,Bloomington,Indiana,,,Closed By Arrest
132785,10/12/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed By Arrest
132769,10/11/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132707,10/6/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132706,10/6/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
132704,10/6/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER HARPER HALL, ,Bloomington,Indiana,,,Closed By Arrest
132703,10/6/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER JENKINSON HALL, ,Bloomington,Indiana,,,Closed By Arrest
132701,10/6/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132698,10/6/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER HARPER HALL, ,Bloomington,Indiana,,,Closed By Arrest
132696,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATHLETIC/YELLOW LOT, ,Bloomington,Indiana,,,Closed By Arrest
132692,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
132686,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER HARPER HALL, ,Bloomington,Indiana,,,Closed By Arrest
132684,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FEE LANE/NORTH OF 10TH ST, ,Bloomington,Indiana,,,Closed By Arrest
132682,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,NELSON BUILDING, ,Bloomington,Indiana,,,Closed By Arrest
132681,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132680,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132679,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132678,10/5/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132674,10/4/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ASSEMBLY HALL, ,Bloomington,Indiana,,,Closed By Arrest
132666,10/4/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132599,9/29/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
132598,9/29/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132595,9/29/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed No Arrest
132594,9/29/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
132591,9/28/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
132577,9/28/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132568,9/27/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER MAGEE HALL, ,Bloomington,Indiana,,,Closed By Arrest
132567,9/27/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132566,9/27/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132511,9/22/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,JORDAN AVENUE/SOUTH OF 10, ,Bloomington,Indiana,,,Closed By Arrest
132509,9/22/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132507,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
132503,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
132498,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,Closed By Arrest
132495,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
132488,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,DELTA UPSILON, ,Bloomington,Indiana,,,Closed By Arrest
132487,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132486,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,GODFREY GRAD&EXEC CTR., ,Bloomington,Indiana,,,Closed By Arrest
132485,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,READ CENTER COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132484,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOSTER JENKINSON HALL, ,Bloomington,Indiana,,,Closed By Arrest
132482,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,FOREST QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132481,9/21/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,JACOBS EAST STUDIO BUILDING, ,Bloomington,Indiana,,,Closed By Arrest
132452,9/18/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,BRISCOE QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132451,9/18/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132440,9/17/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132425,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,WOODLAWN AVENUE/NORTH OF, ,Bloomington,Indiana,,,Closed By Arrest
132424,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132422,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132421,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
132420,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,Spruce Hall, ,Bloomington,Indiana,,,Closed By Arrest
132419,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,TETER QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132417,9/15/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
132416,9/14/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,JORDAN AVENUE/SOUTH OF 10, ,Bloomington,Indiana,,,Closed By Arrest
132406,9/14/13 0:00,ILLEGAL POSSESSION/CONSUMPTION,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,Closed By Arrest
133208,11/12/13 0:00,INDECENT EXPOSURE,7TH STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,INACTIVE
132845,10/17/13 0:00,INDECENT EXPOSURE,TETER QUAD, ,Bloomington,Indiana,,,ACTIVE
132494,9/21/13 0:00,LIQUOR LAWS - ALL OTHER ,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
133103,11/4/13 0:00,MISSING PERSON,MCNUTT QUAD, ,Bloomington,Indiana,,,Unfounded
132771,10/11/13 0:00,MISSING PERSON,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed No Arrest
132606,9/29/13 0:00,NATURAL DEATH,PI KAPPA PHI, ,Bloomington,Indiana,,,Closed No Arrest
132581,9/28/13 0:00,NOISE COMPLAINT,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,Closed No Arrest
133345,11/21/13 0:00,NON-CRIMINAL,FOSTER GRESHAM DINING, ,Bloomington,Indiana,,,Closed No Arrest
132550,9/25/13 0:00,OPERATING WITH B.A.C. OF 0.08%,10TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133110,11/4/13 0:00,POCKET-PICKING,MELLENCAMP SPORT BLDG, ,Bloomington,Indiana,,,INACTIVE
133038,11/1/13 0:00,POCKET-PICKING,TAU KAPPA EPSILON, ,Bloomington,Indiana,,,INACTIVE
132907,10/23/13 0:00,POSSESSION - COCAINEOPIUMDERIVATIVE,WALNUT GROVE/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed By Arrest
132881,10/20/13 0:00,POSSESSION - COCAINEOPIUMDERIVATIVE,17TH STREET/EAST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133292,11/18/13 0:00,POSSESSION - DANGEROUS NON-NARCOTICS,FOREST QUAD, ,Bloomington,Indiana,,,ACT/87
133183,11/10/13 0:00,POSSESSION - DANGEROUS NON-NARCOTICS,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,ACT/44
133356,11/22/13 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed No Arrest
133350,11/22/13 0:00,POSSESSION - MARIJUANA,46 BYPASS/EAST OF GOLF CO, ,Bloomington,Indiana,,,Closed By Arrest
133346,11/21/13 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,Closed By Arrest
133315,11/20/13 0:00,POSSESSION - MARIJUANA,ASHTON COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
133314,11/19/13 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed By Arrest
133307,11/19/13 0:00,POSSESSION - MARIJUANA,CHILLED WATER PLANT, ,Bloomington,Indiana,,,Closed By Arrest
133304,11/19/13 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed By Arrest
133278,11/17/13 0:00,POSSESSION - MARIJUANA,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,Closed By Arrest
133277,11/16/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
133275,11/16/13 0:00,POSSESSION - MARIJUANA,ASHTON WEATHERLY, ,Bloomington,Indiana,,,Closed By Arrest
133262,11/16/13 0:00,POSSESSION - MARIJUANA,EIGENMANN PARKING LOT, ,Bloomington,Indiana,,,Closed By Arrest
133250,11/15/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
133232,11/13/13 0:00,POSSESSION - MARIJUANA,FOSTER HARPER HALL, ,Bloomington,Indiana,,,Closed By Arrest
133206,11/12/13 0:00,POSSESSION - MARIJUANA,USA LINDEN HALL, ,Bloomington,Indiana,,,Closed No Arrest
133203,11/11/13 0:00,POSSESSION - MARIJUANA,FOREST QUAD, ,Bloomington,Indiana,,,Closed By Arrest
133199,11/11/13 0:00,POSSESSION - MARIJUANA,USA LINDEN HALL, ,Bloomington,Indiana,,,Closed By Arrest
133186,11/10/13 0:00,POSSESSION - MARIJUANA,WILLKIE CENTER, ,Bloomington,Indiana,,,Closed By Arrest
133161,11/9/13 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed By Arrest
133133,11/6/13 0:00,POSSESSION - MARIJUANA,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
133119,11/5/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
133081,11/2/13 0:00,POSSESSION - MARIJUANA,FOSTER COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
133080,11/2/13 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL, ,Bloomington,Indiana,,,Closed By Arrest
133045,11/2/13 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed By Arrest
133018,10/31/13 0:00,POSSESSION - MARIJUANA,SEMBOWER RECREATIONAL FIELD, ,Bloomington,Indiana,,,Closed By Arrest
133016,10/31/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132978,10/30/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132965,10/28/13 0:00,POSSESSION - MARIJUANA,FOREST QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
132958,10/27/13 0:00,POSSESSION - MARIJUANA,HEALTH CENTER PARKING LOT, ,Bloomington,Indiana,,,Closed By Arrest
132955,10/27/13 0:00,POSSESSION - MARIJUANA,509 E 3RD, ,Bloomington,Indiana,,,Closed By Arrest
132948,10/27/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132945,10/26/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed No Arrest
132943,10/26/13 0:00,POSSESSION - MARIJUANA,WILLKIE CENTER, ,Bloomington,Indiana,,,Closed By Arrest
132935,10/26/13 0:00,POSSESSION - MARIJUANA,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132931,10/26/13 0:00,POSSESSION - MARIJUANA,FOREST QUAD, ,Bloomington,Indiana,,,Closed No Arrest
132910,10/24/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132909,10/23/13 0:00,POSSESSION - MARIJUANA,13TH STREET PARKING LOT, ,Bloomington,Indiana,,,Closed By Arrest
132908,10/23/13 0:00,POSSESSION - MARIJUANA,READ CENTER COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132889,10/21/13 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed No Arrest
132873,10/19/13 0:00,POSSESSION - MARIJUANA,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,Closed By Arrest
132848,10/17/13 0:00,POSSESSION - MARIJUANA,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
132823,10/16/13 0:00,POSSESSION - MARIJUANA,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,Closed By Arrest
132818,10/15/13 0:00,POSSESSION - MARIJUANA,ASHTON HERSHEY HALL, ,Bloomington,Indiana,,,Closed By Arrest
132816,10/15/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132789,10/12/13 0:00,POSSESSION - MARIJUANA,ASHTON JOHNSTON, ,Bloomington,Indiana,,,Closed By Arrest
132754,10/9/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132743,10/8/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132699,10/6/13 0:00,POSSESSION - MARIJUANA,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed By Arrest
132697,10/5/13 0:00,POSSESSION - MARIJUANA,COLLINS EDMONDSON, ,Bloomington,Indiana,,,Closed By Arrest
132677,10/5/13 0:00,POSSESSION - MARIJUANA,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132662,10/3/13 0:00,POSSESSION - MARIJUANA,FOSTER BACK LOT, ,Bloomington,Indiana,,,Closed No Arrest
132660,10/3/13 0:00,POSSESSION - MARIJUANA,TULIP TREE COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132658,10/3/13 0:00,POSSESSION - MARIJUANA,FOREST QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132632,10/2/13 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed No Arrest
132631,10/1/13 0:00,POSSESSION - MARIJUANA,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed By Arrest
132629,10/1/13 0:00,POSSESSION - MARIJUANA,TULIP TREE COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132593,9/29/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132592,9/28/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132579,9/28/13 0:00,POSSESSION - MARIJUANA,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
132578,9/28/13 0:00,POSSESSION - MARIJUANA,INDIANA AVENUE/NORTH OF 1OTH STR, ,Bloomington,Indiana,,,Closed By Arrest
132576,9/28/13 0:00,POSSESSION - MARIJUANA,SEMBOWER RECREATIONAL FIELD, ,Bloomington,Indiana,,,Closed By Arrest
132575,9/27/13 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132574,9/27/13 0:00,POSSESSION - MARIJUANA,WRIGHT EDUCATION PARKING LOT, ,Bloomington,Indiana,,,Closed By Arrest
132565,9/26/13 0:00,POSSESSION - MARIJUANA,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
132552,9/25/13 0:00,POSSESSION - MARIJUANA,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed By Arrest
132551,9/25/13 0:00,POSSESSION - MARIJUANA,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,Closed No Arrest
132544,9/24/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132542,9/24/13 0:00,POSSESSION - MARIJUANA,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132535,9/23/13 0:00,POSSESSION - MARIJUANA,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132518,9/22/13 0:00,POSSESSION - MARIJUANA,Spruce Hall, ,Bloomington,Indiana,,,Closed By Arrest
132493,9/21/13 0:00,POSSESSION - MARIJUANA,EIGENMANN HALL COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132483,9/21/13 0:00,POSSESSION - MARIJUANA,TENTH STREET LOT, ,Bloomington,Indiana,,,Closed By Arrest
132456,9/18/13 0:00,POSSESSION - MARIJUANA,FOSTER JENKINSON HALL, ,Bloomington,Indiana,,,Closed By Arrest
132450,9/18/13 0:00,POSSESSION - MARIJUANA,PHI KAPPA PSI, ,Bloomington,Indiana,,,Closed By Arrest
132435,9/16/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132432,9/15/13 0:00,POSSESSION - MARIJUANA,WRIGHT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132414,9/14/13 0:00,POSSESSION - MARIJUANA,MCNUTT QUAD BACK LOT, ,Bloomington,Indiana,,,Closed By Arrest
132413,9/14/13 0:00,POSSESSION - MARIJUANA,SEMBOWER RECREATIONAL FIELD, ,Bloomington,Indiana,,,Closed No Arrest
133143,11/7/13 0:00,POSSESSION - SYNTHETIC NARCOTICS,MCNUTT QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132947,10/27/13 0:00,POSSESSION - SYNTHETIC NARCOTICS,ASHTON VOS HALL, ,Bloomington,Indiana,,,Closed By Arrest
132860,10/18/13 0:00,POSSESSION - SYNTHETIC NARCOTICS,TETER QUAD, ,Bloomington,Indiana,,,Closed By Arrest
132817,10/15/13 0:00,POSSESSION - SYNTHETIC NARCOTICS,READ CENTER, ,Bloomington,Indiana,,,Closed By Arrest
132787,10/12/13 0:00,POSSESSION - SYNTHETIC NARCOTICS,KAPPA SIGMA, ,Bloomington,Indiana,,,Closed By Arrest
133365,11/23/13 0:00,POSSESSION OF DRUG PARAPHERNALIA,READ CENTER, ,Bloomington,Indiana,,,Closed No Arrest
133364,11/23/13 0:00,POSSESSION OF DRUG PARAPHERNALIA,BRISCOE QUAD, ,Bloomington,Indiana,,,Closed No Arrest
132936,10/26/13 0:00,POSSESSION OF DRUG PARAPHERNALIA,FOSTER HARPER HALL, ,Bloomington,Indiana,,,Closed By Arrest
132608,9/29/13 0:00,POSSESSION OF DRUG PARAPHERNALIA,ATWATER PARKING GARAGE, ,Bloomington,Indiana,,,Closed By Arrest
132584,9/28/13 0:00,POSSESSION OF DRUG PARAPHERNALIA,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133397,11/30/13 0:00,PUBLIC INTOXICATION,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,Closed No Arrest
133395,11/30/13 0:00,PUBLIC INTOXICATION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
133391,11/30/13 0:00,PUBLIC INTOXICATION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
133389,11/30/13 0:00,PUBLIC INTOXICATION,FESS AVENUE/NORTH OF 10TH, ,Bloomington,Indiana,,,Closed By Arrest
133379,11/26/13 0:00,PUBLIC INTOXICATION,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133378,11/26/13 0:00,PUBLIC INTOXICATION,3RD STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133369,11/25/13 0:00,PUBLIC INTOXICATION,CROSSTOWN SHOP CTR, ,Bloomington,Indiana,,,Closed No Arrest
133284,11/17/13 0:00,PUBLIC INTOXICATION,ASSEMBLY HALL, ,Bloomington,Indiana,,,Closed No Arrest
133276,11/17/13 0:00,PUBLIC INTOXICATION,WILLKIE SOUTH, ,Bloomington,Indiana,,,Closed No Arrest
133268,11/16/13 0:00,PUBLIC INTOXICATION,10TH STREET/EAST OF JORDA, ,Bloomington,Indiana,,,Closed By Arrest
133176,11/9/13 0:00,PUBLIC INTOXICATION,ATHLETIC/YELLOW LOT, ,Bloomington,Indiana,,,Closed By Arrest
133175,11/9/13 0:00,PUBLIC INTOXICATION,FOSTER COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
133171,11/9/13 0:00,PUBLIC INTOXICATION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
133169,11/9/13 0:00,PUBLIC INTOXICATION,ATHLETIC/YELLOW LOT, ,Bloomington,Indiana,,,Closed By Arrest
133165,11/9/13 0:00,PUBLIC INTOXICATION,FIELDHOUSE, ,Bloomington,Indiana,,,Closed By Arrest
133164,11/9/13 0:00,PUBLIC INTOXICATION,17TH STREET/WEST OF JORDAN, ,Bloomington,Indiana,,,Closed By Arrest
133144,11/8/13 0:00,PUBLIC INTOXICATION,INDIANA MEMORIAL UNION, ,Bloomington,Indiana,,,Closed By Arrest
133066,11/2/13 0:00,PUBLIC INTOXICATION,ATHLETIC/WHITE LOT, ,Bloomington,Indiana,,,Closed By Arrest
133059,11/2/13 0:00,PUBLIC INTOXICATION,IU CREDIT UNION, ,Bloomington,Indiana,,,Closed By Arrest
133052,11/2/13 0:00,PUBLIC INTOXICATION,LAMDA CHI ALPHA, ,Bloomington,Indiana,,,Closed By Arrest
133029,11/1/13 0:00,PUBLIC INTOXICATION,TETER QUAD COMMON AREA, ,Bloomington,Indiana,,,Closed No Arrest
132995,10/31/13 0:00,PUBLIC INTOXICATION,DUNN STREET/SOUTH OF 10TH, ,Bloomington,Indiana,,,Closed By Arrest
132786,10/12/13 0:00,PUBLIC INTOXICATION,ALL OTHER OPEN AREAS, ,Bloomington,Indiana,,,Closed No Arrest
132763,10/10/13 0:00,PUBLIC INTOXICATION,USA COMMON AREA, ,Bloomington,Indiana,,,Closed By Arrest
132750,10/9/13 0:00,PUBLIC INTOXICATION,POPLARS, ,Bloomington,Indiana,,,Closed By Arrest
132702,10/5/13 0:00,PUBLIC INTOXICATION,ATHLETIC/PURPLE LOT, ,Bloomington,Indiana,,,Closed By Arrest
132693,10/5/13 0:00,PUBLIC INTOXICATION,MEMORIAL STADIUM, ,Bloomington,Indiana,,,Closed By Arrest
132688,10/5/13 0:00,PUBLIC INTOXICATION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
132510,9/21/13 0:00,PUBLIC INTOXICATION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
132506,9/21/13 0:00,PUBLIC INTOXICATION,ALL OTHER NON-UNIVERSITY, ,Bloomington,Indiana,,,Closed By Arrest
132502,9/21/13 0:00,PUBLIC INTOXICATION,ATHLETIC/RED LOT, ,Bloomington,Indiana,,,Closed By Arrest
